treatment,sales,past_sales,female
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,5.34,0,1
1,0,0,0
1,0,0,1
0,0,0,0
1,8.17,7.38,0
1,0,0,0
1,6.88,0,1
0,0,0,0
1,8.86,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,10.08,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,7.99,0,1
1,4.56,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,2.71,0,1
0,0,0,0
1,12.2,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,3.39,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,3.3,2.74,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,20.48,0,1
1,0,0,1
1,0,0,0
1,0,2.76,1
0,0,0,0
1,0,0,1
0,3.34,4.75,1
1,3.21,0,0
0,0,0,1
0,0,2.48,0
1,0,0,0
0,16.03,4.49,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
1,0,2.56,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,4.69,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,9.04,0,1
0,3.23,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,2.96,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,7.79,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,3.76,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,9.49,1
0,3.23,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,5.55,0
0,0,0,0
1,13.28,0,0
1,0,3.01,1
0,4.49,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,3.33,0,0
0,0,0,0
0,6.33,0,1
1,0,2.27,0
1,7.9,0,0
1,0,0,0
0,0,0,0
0,8.38,0,0
0,6.78,0,1
1,0,0,0
1,0,0,1
0,0,2.49,1
0,0,0,0
1,9.68,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,4.02,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,12.95,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,5.21,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,8.94,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,3.94,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,3.09,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,19.37,0,1
1,11.59,0,1
1,9.97,0,1
1,0,0,0
1,0,4.32,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,10.54,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,5.83,0
0,8.41,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,4.72,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,8.22,1
0,4.28,0,1
0,0,0,0
1,8.52,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,8.52,0
1,8.36,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,5.76,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,5.35,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
0,3.88,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,3.08,1
0,0,0,1
1,0,0,0
0,0,0,1
1,0,4.45,0
0,0,0,1
0,0,0,0
0,0,0,0
0,2.94,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,5.71,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,5.42,1
0,0,1.09,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,2.97,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,5.75,0
1,0,0,0
0,0,6.33,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,3.98,0,1
0,0,0,0
1,0,0,0
1,7.31,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,2.74,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,4.19,0
1,0,0,0
1,0,0,1
1,0,7.88,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,4.03,0,0
0,0,0,0
1,3.47,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,9.87,2.06,0
0,0,0,0
0,0,0,0
0,3.89,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,5.36,0,0
1,0,5.28,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,2.5,0,0
0,0,0,0
1,0,0,0
0,19.17,0,0
1,0,2.97,1
0,0,0,0
0,0,0,0
0,0,3.59,0
1,0,0,1
1,5.23,0,1
1,0,0,1
0,6.42,0,0
0,0,0,1
1,0,0,0
0,3.91,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,3.41,0,1
0,0,0,0
1,0,3.66,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,6.17,0,0
1,0,0,1
0,0,0,1
1,0,2.85,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,7.45,1
1,9.95,3.91,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,3.7,0,1
1,0,0,1
1,0,0,1
1,12.19,0,1
0,6.12,0,0
0,0,0,0
0,0,0,0
1,10.71,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,8.41,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,6.61,8.56,0
0,5.06,0,0
0,0,0,0
1,7.15,2.97,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,10.44,0,0
1,0,0,1
1,4.74,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,7.95,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,4.54,0
1,0,0,0
0,0,0,0
1,0,0,1
1,9.13,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,1.54,0
1,0,0,1
0,0,0,0
1,8.68,0,0
0,0,0,1
0,0,0,0
1,0,3.32,0
0,0,0,1
1,0,0,0
1,0,4.32,0
0,0,6.64,1
0,0,7.26,0
0,0,6.46,1
0,0,0,0
1,0,0,1
1,0,6.61,0
0,0,0,0
1,0,0,0
1,0,0,1
1,5.3,0,0
1,0,0,1
1,5.63,0,0
1,0,0,0
0,9.65,1.7,0
1,0,0,1
0,6.33,0,0
1,0,0,1
0,5.44,0,0
0,0,0,0
1,0,0,0
1,3.96,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,10.68,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
1,10.8,0,1
0,8.02,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,5.46,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,7.86,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,7.92,1
1,0,0,0
1,0,0,0
0,0,3.69,0
1,0,0,0
0,13.53,0,0
1,0,0,1
0,0,0,1
1,3.3,0,0
0,0,5.74,0
1,0,0,1
1,8.24,0,0
1,0,0,1
1,0,0,0
0,8.08,0,1
1,9.24,0,0
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,7.05,0
1,0,3.9,0
1,0,0,1
0,2.37,6.61,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,5.05,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,2.96,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,2.46,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,4.11,0,0
0,0,0,0
0,0,0,0
1,0,3.8,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,7.52,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,15.36,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,7.26,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,3.66,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,5.41,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,1.32,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,5.16,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,1.82,0,1
1,0,0,0
0,0,0,0
1,6.64,0,0
1,0,4.95,1
0,0,6.76,0
1,0,0,0
0,0,0,1
1,0,0,1
0,5.83,0,0
0,0,0,0
0,0,0,0
1,0,5.57,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,2.73,0,0
0,0,0,0
0,0,0,0
1,3.38,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,8.24,0,1
1,0,9.82,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,6.16,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,3.2,0
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,8.61,0,1
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,3.12,0
1,0,0,1
1,0,0,1
0,0,0,0
1,2.16,0,1
1,0,0,0
1,0,5.12,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,8.12,0,0
0,0,0,0
1,0,0,0
1,9.35,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,1.62,0
0,0,4.2,0
0,0,0,1
0,0,1.78,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
1,0,5.93,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,10.29,0,1
0,9.81,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,4.59,0,0
0,0,0,1
0,0,0,1
0,5.57,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,2.03,1
0,0,0,0
1,0,0,0
1,8.77,0,0
0,0,0,0
0,0,4.78,0
0,0,0,0
1,0,0,0
1,5.62,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,6.35,0,0
1,0,0,0
0,0,0,1
0,13.34,0,1
0,0,0,1
0,6.61,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,4.46,1.38,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,4.72,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,5.19,0
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,5.45,0
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,2.39,4.61,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
0,0,4.58,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,17.56,0,0
1,0,0,1
0,0,4.22,1
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,2.34,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,6.45,6.62,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,4.56,0,1
1,0,0,1
1,3.38,2.54,0
0,0,0,1
1,0,0,0
0,6.97,0,0
1,0,0,1
1,11.66,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,6.78,3.29,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,10.09,1
1,18.22,3.08,0
1,0,0,1
0,0,5.71,1
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,6.91,1
1,4.19,4.8,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,6.69,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,4.01,0
1,0,0,0
1,0,0,0
1,6.99,0,0
0,0,4.22,0
1,0,0,1
1,0,0,0
1,11.27,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3.57,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,4.12,0,1
0,8.37,0,0
1,0,0,0
0,0,0,1
1,0,3.08,0
1,4.2,0,0
0,0,0,1
1,0,3.36,0
1,9.11,0,0
0,0,3.22,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,3.34,0,0
1,0,0,1
1,0,0,0
1,0,6.34,0
1,0,8.02,1
0,0,0,0
0,0,0,1
1,7.83,2.57,0
1,0,0,1
1,0,0,1
1,0,0,0
0,8.33,0,1
1,0,0,0
1,0,0,0
0,6.23,0,0
1,0,0,0
1,0,0,0
0,3.07,0,1
0,10.61,1.69,0
1,0,0,0
0,3.46,0,1
0,8.44,0,1
1,0,0,0
0,0,4.92,0
0,0,0,1
0,0,0,0
0,9.83,0,0
0,0,0,0
1,0,0,1
0,0,2.49,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,4.52,0,0
1,0,0,0
0,0,3.97,0
0,9.36,0,0
1,4.2,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,10.84,0,0
1,0,0,0
0,2.34,0,1
0,0,0,0
0,3.35,0,1
0,7.06,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,3.66,0
1,5.03,0,0
0,0,0,0
1,0,0,1
1,14.19,0,0
1,0,0,1
0,0,2.82,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,6.55,0
0,0,0,0
0,0,5.42,1
0,0,3.68,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,5.37,1
1,5.32,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,4.1,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,4.15,0
0,0,0,0
0,0,0,1
1,0,0,1
0,7.51,3.11,1
1,3.94,0,0
0,0,0,1
1,6.27,0,1
0,0,0,0
1,0,0,0
1,2.6,0,0
0,0,0,1
0,15.29,0,0
0,4.92,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,4.8,0,0
0,4.48,0,0
1,0,0,1
1,6.98,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,6.9,0,0
1,11.12,0,0
0,0,8.67,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,4.73,9.69,0
0,29.13,0,1
1,0,0,1
1,0,0,0
0,0,3.28,0
1,0,0,1
1,0,2.07,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
1,12.29,0,0
1,0,0,1
0,0,9.09,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,5.16,0
0,0,0,0
1,0,0,0
1,0,0,1
1,6.26,0,0
0,0,0,0
1,0,0,1
1,0,2.03,1
0,0,0,0
1,3.08,0,0
1,0,0,1
0,0,0,1
0,0,0,1
1,4.28,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,4.82,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,3.33,0,1
1,0,0,0
0,6.71,0,0
1,0,0,1
1,10.01,0,0
0,0,0,0
1,3.52,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,3.4,1
1,0,0,0
1,0,0,0
0,5.17,3.34,0
0,12.15,0,1
1,0,0,0
0,3.47,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,2.86,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,5.16,0,0
0,8.5,0,0
0,0,0,0
0,0,0,1
0,17.46,0,0
0,7.65,0,1
1,0,0,1
0,0,0,0
1,3.96,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,3.82,0
0,0,0,1
1,0,0,1
0,4.01,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,8.23,1
0,2.17,0,1
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,16.81,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,4.74,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,4.11,0,1
1,0,0,1
0,0,0,0
0,0,0,1
1,0,12.36,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,4.01,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,7,0,0
1,0,0,0
1,0,3.29,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,4.16,1
1,0,6.15,0
1,11.65,0,0
0,0,0,0
1,0,0,0
0,4.5,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,14.49,0,1
1,0,9.11,0
1,0,0,1
0,0,0,1
0,0,2.35,1
0,0,4.73,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,4,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,2.74,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,6.08,0,1
1,0,0,0
0,0,0,0
1,3.6,0,1
1,0,0,1
1,0,0,0
1,4.06,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,6.93,0
0,0,0,0
0,0,0,1
1,0,0,1
0,0,6.85,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,8.22,7.6,1
0,0,0,0
1,5.49,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,6.7,1
1,0,0,0
1,0,0,0
0,0,5.59,0
1,0,0,0
1,0,7.51,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,13.12,0,0
0,0,4.41,0
1,0,0,1
0,0,0,1
0,0,0,0
1,11.48,0,0
1,0,0,0
0,0,0,0
1,6.17,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,11.39,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,4.02,0,0
0,0,0,0
0,0,0,0
0,0,8.56,0
1,0,0,0
0,0,3.83,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,6.77,5.15,1
1,0,0,0
1,2.16,0,1
1,0,3.41,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,3.82,0
0,0,0,0
0,2.02,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,6.78,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,5.53,0
1,0,0,0
1,2.9,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,13.33,4.53,0
0,1.41,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,5.18,0
0,0,0,0
0,0,0,1
1,0,0,0
1,1.91,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,2.32,0
0,5.66,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,2.85,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,9.56,1
1,0,0,0
1,0,0,0
0,1.28,0,0
1,0,0,0
0,0,2.56,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,3.41,0,1
0,0,4.4,0
0,0,0,0
0,5.36,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,2.01,0
1,0,0,0
0,0,0,0
0,14.42,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,12.57,0,0
1,0,4.25,0
0,0,0,1
1,0,0,1
