id,loyalty,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice
71,0,1,0,0,0,0.49,1.09,1.09,0.78,sunshine
71,0,0,0,0,0,0.89,1.05,1.05,0.65,nabisco
71,0,0,0,0,0,0.93,0.98,1.09,0.58,nabisco
71,0,0,0,0,0,0.79,1.09,0.99,0.69,nabisco
71,0,0,0,0,0,0.88,1.15,1.25,0.65,nabisco
71,0,0,0,1,1,0.97,1.15,1.09,0.58,nabisco
71,0,0,0,0,0,0.88,1.25,1.25,0.65,nabisco
71,0,0,1,0,0,0.88,0.99,1.25,0.65,keebler
71,0,0,0,0,0,0.93,1.19,1.08,0.58,nabisco
71,0,0,0,1,0,0.96,1.39,0.69,0.68,nabisco
71,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
71,0,0,0,0,0,1.05,1.29,1.29,0.61,nabisco
72,0,0,0,0,0,0.99,1.09,0.82,0.71,nabisco
72,0,0,0,0,0,0.79,1.09,0.74,0.78,nabisco
72,0,0,0,0,0,0.49,1.09,1.09,0.78,keebler
72,0,0,0,0,0,0.79,1.09,0.89,0.89,private
72,1,0,0,0,0,0.79,1.09,0.79,0.78,nabisco
72,1,0,0,0,0,0.79,1.05,1.09,0.89,private
72,1,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
72,1,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
72,1,0,0,0,0,0.99,1.09,1.19,0.78,nabisco
72,1,0,0,0,0,0.99,1.09,1.19,0.78,sunshine
72,1,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
72,1,0,0,0,0,1.09,1.09,0.94,0.78,nabisco
72,1,0,0,0,0,0.89,1.09,1.19,0.84,sunshine
72,1,0,0,0,0,1.09,1.19,0.99,0.78,nabisco
72,1,0,0,0,0,1.09,1.19,0.99,0.78,nabisco
72,1,0,0,1,0,1.09,1.21,1.19,0.64,keebler
72,1,0,0,1,0,0.88,1.09,0.73,0.58,nabisco
72,1,0,0,0,0,1.09,1.19,1.29,0.78,keebler
72,1,0,0,0,0,1.09,1.19,1.04,0.78,nabisco
72,1,0,0,0,0,1.09,1.21,0.94,0.79,nabisco
72,1,0,0,0,0,1.09,1.13,1.09,0.96,nabisco
72,1,0,0,0,0,1.09,1.21,0.84,0.92,nabisco
72,1,0,0,0,0,1.09,1.21,1.09,0.84,keebler
72,1,0,0,0,0,1.09,1.09,1.29,0.96,keebler
72,1,0,0,0,0,1.09,1.09,1.09,0.79,nabisco
72,1,0,0,0,0,1.09,1.09,1.09,0.79,nabisco
72,1,0,0,0,0,1.29,1.04,1.14,0.96,nabisco
73,1,0,0,0,0,0.59,0.99,0.89,0.65,nabisco
73,1,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
73,1,0,0,0,1,0.89,0.99,0.89,0.50,nabisco
73,1,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
73,1,0,0,0,0,0.89,1.05,0.89,0.65,nabisco
73,1,0,0,0,1,0.89,1.02,0.89,0.50,nabisco
73,1,1,0,0,0,0.69,1.07,1.15,0.65,nabisco
73,1,0,0,0,1,0.89,1.15,0.99,0.50,nabisco
73,1,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
73,1,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
73,1,0,0,0,0,0.88,1.15,1.25,0.65,nabisco
73,1,0,0,0,0,0.88,0.99,1.25,0.65,nabisco
73,1,0,1,0,0,0.88,0.99,1.25,0.65,nabisco
73,1,0,0,1,0,0.97,1.25,1.09,0.65,nabisco
73,1,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
73,1,0,0,0,0,0.98,1.13,1.09,0.79,nabisco
73,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
73,1,0,0,1,0,1.05,1.25,0.99,0.65,nabisco
73,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
73,1,0,0,1,0,1.05,1.25,0.99,0.65,nabisco
73,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
73,1,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
73,1,0,0,1,0,1.05,0.99,0.99,0.65,nabisco
73,0,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
73,0,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
73,0,0,0,0,0,1.05,0.99,1.29,0.65,nabisco
74,0,0,0,0,0,0.73,0.93,0.69,0.68,nabisco
74,0,1,0,0,0,0.69,0.88,1.09,0.68,nabisco
74,0,0,0,0,0,0.69,0.88,1.09,0.68,nabisco
74,0,0,0,0,0,0.88,1.08,1.09,0.68,nabisco
74,0,1,1,0,0,0.79,1.08,1.09,0.68,nabisco
74,0,0,0,0,0,1.01,1.17,1.19,0.68,nabisco
74,0,0,0,0,0,1.01,1.17,1.19,0.68,nabisco
74,0,0,1,0,0,1.01,0.99,1.19,0.68,nabisco
74,0,0,0,1,0,1.01,1.17,0.95,0.68,nabisco
74,0,0,0,0,0,1.04,1.05,0.95,0.68,nabisco
74,0,0,0,1,0,1.09,1.17,0.95,0.68,nabisco
74,0,1,0,0,0,0.79,1.09,1.19,0.68,nabisco
74,0,1,1,0,0,0.79,1.09,1.19,0.68,nabisco
74,0,0,0,0,0,1.09,1.17,1.19,0.68,nabisco
74,0,0,0,1,0,1.09,1.17,0.95,0.68,nabisco
74,0,0,0,1,0,1.09,1.17,0.95,0.68,nabisco
74,0,1,0,1,0,0.89,1.29,1.09,0.68,keebler
74,0,1,0,1,0,0.89,1.24,1.09,0.68,nabisco
74,0,0,1,0,0,1.09,1.19,1.19,0.68,nabisco
74,0,0,0,1,0,1.09,1.24,1.09,0.68,nabisco
74,0,0,1,0,0,0.99,1.09,1.09,0.68,nabisco
74,0,0,1,0,0,1.04,1.09,1.09,0.68,nabisco
74,0,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
74,0,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
74,0,0,0,0,0,1.09,1.21,1.09,0.84,nabisco
74,0,0,0,0,0,0.89,1.21,0.99,0.86,nabisco
74,0,0,1,0,0,0.89,1.09,1.29,0.96,nabisco
74,0,0,0,0,0,1.19,1.09,1.29,0.68,nabisco
74,0,0,0,1,0,1.19,1.25,0.89,0.68,nabisco
75,0,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
75,0,0,0,1,0,0.89,0.99,0.89,0.65,nabisco
75,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
75,0,0,0,0,1,0.89,1.02,1.05,0.49,nabisco
75,0,0,0,0,1,0.89,1.02,0.89,0.50,private
75,0,1,0,0,0,0.69,1.07,1.15,0.65,nabisco
75,0,0,0,0,0,0.89,1.15,0.99,0.60,nabisco
75,0,1,1,0,0,0.79,0.99,1.15,0.60,nabisco
75,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
75,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
75,0,0,0,1,0,0.97,1.25,1.09,0.60,nabisco
75,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
75,0,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
75,0,0,0,1,0,1.05,1.25,0.99,0.65,nabisco
75,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
75,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
75,0,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
75,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
75,0,0,0,1,0,1.05,1.29,0.99,0.59,nabisco
75,0,0,0,0,0,1.05,1.29,1.29,0.65,nabisco
76,0,0,0,0,0,0.89,0.99,0.79,0.53,nabisco
76,0,0,0,0,0,0.89,0.99,1.09,0.61,nabisco
76,0,0,0,0,0,0.69,1.09,0.79,0.61,nabisco
76,0,0,0,0,1,0.89,1.04,0.89,0.53,nabisco
76,0,1,0,0,0,0.69,1.09,1.19,0.61,nabisco
76,0,0,1,0,0,0.79,0.99,1.19,0.61,nabisco
76,0,0,0,0,1,0.79,1.15,0.99,0.53,nabisco
76,0,0,0,0,0,0.79,1.15,0.99,0.61,nabisco
76,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
76,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
76,0,0,0,0,1,0.97,1.15,1.25,0.58,nabisco
76,0,0,0,0,0,0.97,1.15,1.09,0.61,nabisco
76,0,0,0,1,1,0.97,1.15,1.09,0.58,nabisco
76,0,0,1,0,0,0.97,0.99,1.25,0.61,nabisco
76,0,0,1,0,0,1.09,1.35,1.11,0.73,nabisco
76,0,0,0,0,0,0.97,1.29,1.00,0.61,nabisco
76,0,0,0,0,0,0.97,1.29,1.00,0.61,nabisco
76,0,0,0,0,0,1.09,1.35,1.29,0.73,nabisco
76,0,0,0,0,0,0.98,1.09,1.09,1.15,nabisco
76,0,0,0,0,0,1.09,1.35,1.29,0.79,nabisco
76,0,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
76,0,0,0,0,1,1.05,1.29,0.99,0.53,nabisco
76,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
76,0,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
76,0,0,0,0,0,1.05,1.19,1.25,0.58,nabisco
76,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
76,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
76,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
76,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
76,0,0,0,0,0,1.05,1.29,1.14,0.61,nabisco
76,0,0,0,0,0,1.05,1.29,1.29,0.61,nabisco
77,0,0,0,0,0,0.97,1.15,0.99,0.60,keebler
77,0,0,0,0,0,0.97,1.15,0.99,0.60,keebler
77,0,0,0,0,0,0.97,1.15,1.25,0.60,keebler
77,0,0,0,0,0,0.97,1.15,1.09,0.65,private
77,0,0,0,1,0,0.97,1.25,1.09,0.65,private
77,0,0,0,0,0,0.97,0.99,1.25,0.65,private
77,0,0,0,0,0,0.97,0.99,1.25,0.65,private
77,0,0,1,0,0,0.97,0.99,1.25,0.65,private
77,0,0,0,0,1,0.97,1.09,1.09,0.50,private
77,0,0,0,0,1,1.05,1.25,0.99,0.50,private
77,0,0,0,0,0,1.05,1.17,1.29,0.65,private
77,0,0,0,0,0,1.05,1.25,0.99,0.59,private
77,0,0,0,0,0,1.05,0.99,1.29,0.59,private
77,0,0,0,0,0,1.05,1.29,0.99,0.59,private
77,0,0,0,0,0,1.05,1.29,1.14,0.65,private
78,0,0,0,0,0,0.89,0.99,0.89,0.53,nabisco
78,0,0,0,0,0,1.01,0.88,0.89,0.71,sunshine
78,0,0,0,0,0,0.89,0.89,0.99,0.61,keebler
78,0,0,0,0,0,0.99,0.99,1.09,0.79,private
78,0,0,0,0,0,0.89,0.99,0.89,0.65,private
78,0,1,0,0,0,0.69,1.09,1.09,0.61,nabisco
78,0,0,0,1,0,0.69,1.09,0.89,0.65,private
78,0,0,0,0,0,0.89,1.04,0.99,0.65,private
78,0,0,0,0,0,0.89,1.09,0.89,0.61,nabisco
78,0,0,0,0,0,0.79,1.17,1.13,0.68,nabisco
78,0,1,0,0,0,0.69,1.09,1.19,0.61,nabisco
78,0,0,0,0,0,0.79,1.15,0.99,0.65,private
78,0,0,0,0,0,1.09,1.17,1.16,0.68,sunshine
78,0,0,1,0,0,0.97,1.09,1.19,0.50,private
78,0,0,0,0,0,0.89,1.19,0.99,0.89,private
78,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
78,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
78,0,0,0,1,0,1.09,0.99,0.95,0.68,keebler
78,0,0,0,0,0,0.97,1.15,1.25,0.65,private
78,0,0,0,0,0,0.97,1.15,1.09,0.65,private
78,0,0,1,0,0,0.89,1.19,1.19,0.68,nabisco
78,0,0,1,0,0,0.97,0.99,1.25,0.61,sunshine
78,0,0,0,0,0,0.97,1.29,1.09,0.61,nabisco
78,0,0,0,0,0,0.97,1.29,1.25,0.65,private
78,0,0,0,1,0,1.03,1.09,1.09,0.65,private
78,0,0,0,0,1,1.03,1.09,1.09,0.50,private
78,0,0,1,0,0,1.05,0.99,1.25,0.65,private
78,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
79,0,0,0,0,0,0.89,0.99,0.89,0.53,nabisco
79,0,0,1,0,1,0.89,0.89,0.99,0.53,nabisco
79,0,0,0,0,0,0.89,0.89,0.99,0.61,nabisco
79,0,0,0,0,1,0.89,0.99,0.89,0.53,nabisco
79,0,0,0,0,0,0.89,0.99,0.89,0.61,nabisco
79,0,0,0,1,0,0.69,1.09,0.89,0.61,nabisco
79,0,0,0,0,0,0.89,1.09,1.19,0.61,nabisco
79,0,0,1,0,0,0.97,1.09,1.19,0.61,nabisco
79,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
79,0,0,0,0,0,0.97,1.15,0.99,0.61,nabisco
79,0,0,0,0,0,0.97,1.15,1.19,0.61,nabisco
79,0,0,0,0,0,0.97,1.25,1.09,0.61,nabisco
79,0,0,1,0,0,0.97,0.99,1.25,0.61,nabisco
79,0,0,0,1,0,1.03,1.09,1.09,0.61,nabisco
79,0,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
79,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
79,0,0,0,0,0,1.05,1.25,0.99,0.61,nabisco
79,1,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
79,1,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
80,1,0,0,0,0,0.98,0.99,1.09,0.71,nabisco
80,1,0,0,0,0,0.99,0.99,1.09,0.71,nabisco
80,1,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
80,1,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
80,1,0,0,0,0,0.99,1.09,0.99,0.71,keebler
80,1,1,0,0,0,0.49,1.09,1.09,0.78,nabisco
80,1,0,0,0,0,0.49,1.09,0.99,0.78,nabisco
80,1,0,0,0,0,0.59,1.09,0.89,0.78,nabisco
80,1,0,0,0,0,0.79,1.09,0.89,0.78,nabisco
80,1,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
80,1,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
80,1,0,0,0,0,0.79,1.09,0.89,0.78,nabisco
80,0,0,0,0,0,1.09,1.09,1.19,0.64,nabisco
80,0,0,0,0,0,0.99,1.09,1.19,0.78,nabisco
80,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
80,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
80,0,0,0,0,0,1.09,1.09,1.29,0.78,nabisco
80,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
80,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
80,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
80,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
80,0,0,0,0,0,1.09,1.09,1.09,0.96,nabisco
80,0,0,0,0,0,1.09,1.21,1.29,0.91,nabisco
80,0,0,0,0,0,1.09,1.21,0.99,0.86,nabisco
80,0,0,0,0,0,1.09,1.15,1.29,0.96,nabisco
80,0,0,0,0,0,1.09,1.25,0.99,0.82,nabisco
80,0,0,0,0,0,0.95,1.19,1.29,0.74,nabisco
80,0,0,0,0,0,1.09,1.21,1.29,0.72,nabisco
80,0,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
80,0,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
81,0,0,0,0,0,0.98,0.88,1.20,0.71,nabisco
81,0,0,0,0,0,0.69,1.09,1.09,0.71,nabisco
81,0,0,0,0,0,0.99,1.09,0.99,0.71,sunshine
81,0,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
81,0,0,0,0,0,0.59,1.09,0.89,0.78,nabisco
81,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
81,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
81,0,0,0,0,0,1.03,1.09,0.89,0.78,keebler
81,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
81,1,0,0,0,0,1.09,1.09,1.19,0.64,nabisco
81,1,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
81,1,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
81,1,0,0,0,0,0.89,1.09,1.19,0.78,nabisco
81,1,0,0,0,0,1.09,1.19,0.99,0.78,nabisco
81,1,0,0,0,0,1.09,1.19,0.99,0.78,nabisco
81,1,0,0,0,0,0.96,1.19,1.29,0.68,nabisco
81,1,0,0,0,0,1.09,1.09,1.29,0.78,sunshine
81,1,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
81,1,0,0,0,0,1.09,1.21,1.09,0.78,nabisco
81,1,0,0,0,0,1.09,1.20,1.29,0.93,nabisco
81,1,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
82,1,0,0,0,0,0.49,1.09,1.09,0.78,keebler
82,1,0,0,0,0,0.79,1.09,1.09,0.78,keebler
82,1,0,0,0,0,0.93,0.98,0.88,0.59,keebler
82,1,0,0,0,0,0.79,1.05,1.09,0.78,keebler
82,1,0,0,0,0,0.98,1.09,0.89,0.78,keebler
82,1,0,0,0,0,0.98,1.09,0.89,0.78,keebler
82,1,0,0,0,0,1.09,1.09,1.19,0.64,keebler
82,1,0,0,0,0,1.09,1.19,0.99,0.71,keebler
82,1,0,0,0,0,0.93,0.99,0.98,0.58,keebler
82,1,0,0,0,0,0.98,1.19,0.99,0.78,keebler
82,1,0,0,0,0,0.93,0.99,0.98,0.58,keebler
82,1,0,0,0,0,0.98,1.19,0.99,0.55,private
82,1,0,0,0,0,1.09,1.19,0.99,0.78,keebler
82,1,0,0,0,0,0.98,1.21,1.19,0.64,keebler
82,1,0,0,0,0,0.79,1.21,1.09,0.88,keebler
82,1,0,0,0,0,1.09,1.21,1.29,0.79,keebler
82,1,0,0,0,0,0.98,1.09,1.11,0.79,keebler
82,1,0,0,0,0,0.88,1.08,1.08,0.58,keebler
82,1,0,0,0,0,1.09,1.09,1.29,0.79,keebler
82,1,0,0,0,0,1.09,1.09,1.29,0.79,keebler
82,1,0,0,0,0,1.09,1.21,1.29,0.72,keebler
82,1,0,0,0,0,1.09,1.21,1.29,0.72,keebler
82,1,0,0,0,0,1.29,1.04,1.29,0.96,keebler
83,1,0,0,0,0,0.69,0.88,0.89,0.55,private
83,1,0,0,0,0,0.69,0.88,1.09,0.55,private
83,1,0,0,0,0,0.69,0.88,1.09,0.55,private
83,1,0,0,0,0,0.99,1.09,0.95,0.55,private
83,1,0,0,0,0,0.79,1.09,1.09,0.55,private
83,1,1,0,0,0,0.49,1.09,1.09,0.78,sunshine
83,1,0,0,0,0,0.79,1.05,1.09,0.55,private
83,1,0,0,0,0,0.79,1.05,1.09,0.55,private
83,1,0,0,0,0,0.98,1.09,0.89,0.78,nabisco
83,1,0,0,0,0,0.98,1.09,0.89,0.55,private
83,1,0,0,0,0,1.03,1.09,1.19,0.55,private
83,1,0,0,0,0,1.09,1.09,1.19,0.55,private
83,0,0,0,0,0,0.99,1.09,1.19,0.55,private
83,0,0,0,0,0,0.99,1.09,1.19,0.55,private
83,0,0,0,0,0,1.09,1.19,0.99,0.55,private
83,0,0,0,0,0,1.09,1.09,1.19,0.55,private
83,0,0,0,0,0,0.89,1.09,1.19,0.99,private
83,0,0,0,0,0,0.89,1.09,1.19,0.55,private
83,0,0,0,0,0,0.98,1.19,0.99,0.55,private
83,0,0,0,0,0,0.98,1.19,0.99,0.55,private
83,0,0,0,0,0,0.98,1.09,1.29,0.55,private
83,0,0,0,0,0,0.98,1.09,1.29,0.55,private
83,0,0,0,1,0,0.98,1.21,1.19,0.55,private
83,0,0,0,0,0,0.98,1.21,1.19,0.55,private
83,0,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
83,0,0,0,0,0,0.98,1.19,1.29,0.55,private
83,0,0,0,0,0,0.98,1.19,1.29,0.55,private
83,0,0,0,0,0,0.98,1.21,1.09,0.55,private
83,0,0,0,0,0,1.09,1.21,1.19,0.59,private
83,0,0,0,0,0,1.09,1.21,1.29,0.59,private
83,0,0,0,0,0,1.09,1.13,1.09,0.59,private
83,0,0,0,0,0,1.09,1.21,1.29,0.59,private
83,0,0,0,0,0,1.09,1.21,1.29,0.59,private
83,0,0,0,0,0,0.89,1.21,0.99,0.59,private
83,0,0,0,0,0,1.09,1.09,1.29,0.59,private
83,0,0,0,0,0,1.09,1.21,1.29,0.59,private
84,0,0,0,0,0,0.98,0.88,0.89,0.79,private
84,0,0,0,0,0,0.69,0.88,0.89,0.79,private
84,0,0,0,0,0,0.98,0.99,1.09,0.79,private
84,0,0,0,0,0,0.99,1.09,0.99,0.79,private
84,0,0,0,0,0,0.99,1.09,0.99,0.79,private
84,0,1,0,0,0,0.49,1.09,1.09,0.89,private
84,0,0,0,0,0,0.99,1.09,0.89,0.89,private
84,0,0,0,0,0,0.79,1.05,1.09,0.89,private
84,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
84,0,0,0,0,0,1.03,1.09,0.89,0.64,nabisco
84,0,0,0,0,0,1.09,1.09,1.19,0.69,private
84,0,0,0,0,0,0.99,1.09,1.19,0.89,private
84,0,0,0,0,0,1.09,1.19,0.99,0.79,private
84,0,0,0,0,0,1.09,1.19,0.99,0.79,private
84,0,0,0,0,0,1.09,1.19,0.99,0.78,nabisco
84,0,0,0,0,0,1.09,1.19,0.99,0.89,private
84,0,0,0,0,1,0.97,1.15,1.09,0.57,nabisco
84,0,0,0,0,0,1.09,1.19,1.29,0.89,private
84,1,0,0,0,0,1.09,1.21,1.29,0.89,private
84,1,0,0,0,0,1.09,1.09,1.09,1.15,private
84,1,0,0,0,0,1.09,1.21,1.29,1.15,private
84,1,0,0,0,0,1.09,1.21,1.09,0.99,private
84,1,0,0,1,0,0.89,1.21,0.99,0.99,private
84,1,0,1,0,0,0.89,1.20,1.29,1.15,private
84,1,0,0,0,0,1.09,1.14,1.29,1.15,private
84,1,0,0,0,0,1.09,1.09,1.29,0.79,nabisco
84,1,0,0,0,0,1.09,1.21,1.29,0.79,private
84,1,0,0,0,0,0.95,1.04,0.99,0.79,private
84,1,0,0,0,1,1.24,1.05,0.98,0.38,private
85,1,0,0,0,0,0.99,1.09,0.95,0.71,sunshine
85,1,0,0,0,0,0.89,0.99,1.09,0.65,private
85,1,0,0,0,0,0.79,1.09,1.09,0.55,private
85,1,0,0,0,0,0.89,1.04,0.99,0.65,private
85,1,0,0,0,0,0.97,0.99,1.19,0.65,private
85,1,0,0,0,0,0.97,1.15,1.25,0.65,private
85,1,1,0,0,0,0.89,1.19,1.19,0.68,sunshine
85,1,0,1,0,0,0.97,0.99,1.25,0.65,private
85,1,0,0,1,0,0.97,1.29,1.09,0.61,nabisco
85,1,0,0,0,0,1.03,1.29,1.25,0.65,private
85,1,0,0,0,0,1.05,1.29,0.99,0.65,private
85,1,0,0,1,0,1.09,1.19,0.99,0.68,nabisco
85,1,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
85,1,0,0,0,1,1.05,1.29,0.99,0.53,nabisco
85,1,0,0,0,0,1.05,1.19,1.25,0.65,private
85,1,0,0,0,0,1.05,1.09,1.25,0.58,keebler
85,1,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
85,1,0,0,0,0,1.05,1.29,1.29,0.61,nabisco
86,1,0,0,0,0,0.98,0.88,0.89,0.71,keebler
86,1,0,0,0,0,0.69,0.88,0.89,0.71,sunshine
86,1,0,0,0,0,1.09,1.19,0.99,0.55,private
86,1,0,0,0,0,1.09,1.19,0.99,0.55,private
86,1,0,0,0,0,0.89,1.09,1.19,0.55,private
86,1,0,0,0,0,0.89,1.09,1.19,0.55,private
86,1,0,0,0,0,0.89,1.09,1.19,0.55,private
86,1,0,0,0,0,1.09,1.09,1.29,0.55,private
86,1,0,0,0,0,0.79,1.21,1.19,0.55,private
86,1,0,0,0,0,0.79,1.19,1.29,0.55,private
86,1,0,0,0,0,1.09,1.21,1.09,0.55,private
86,1,0,0,0,0,0.79,1.21,1.09,0.55,private
86,1,0,0,0,0,0.98,1.13,1.11,0.59,private
86,1,0,0,0,0,1.09,1.24,1.29,0.59,private
86,1,0,0,0,0,1.09,1.21,1.09,0.59,private
86,1,0,0,0,0,1.09,1.21,1.29,0.59,private
87,1,0,0,0,0,0.69,0.88,1.20,0.71,nabisco
87,1,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
87,1,0,0,0,0,0.99,1.09,0.89,0.71,nabisco
87,1,0,0,0,0,0.99,1.09,0.89,0.71,nabisco
87,1,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
87,1,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
87,1,0,0,0,0,0.49,1.09,1.09,0.78,nabisco
87,1,0,0,0,0,0.59,1.09,0.89,0.78,nabisco
87,1,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
87,1,0,0,0,0,0.99,1.05,1.09,0.78,nabisco
87,1,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
87,1,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
87,1,0,0,0,0,0.79,1.09,0.89,0.78,nabisco
87,1,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
87,1,0,0,0,0,1.03,1.09,0.89,0.64,nabisco
87,1,0,0,0,0,1.03,1.09,1.19,0.64,nabisco
87,1,0,0,0,0,1.09,1.09,1.19,0.64,nabisco
87,1,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
87,0,0,0,0,0,1.09,1.09,1.19,0.78,nabisco
87,0,0,0,0,0,0.99,1.09,1.19,0.71,nabisco
87,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
87,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
87,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
87,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
87,0,0,0,0,0,0.89,1.09,1.19,0.78,nabisco
87,0,0,0,0,0,1.09,1.19,0.99,0.78,nabisco
87,0,0,0,0,0,1.09,1.09,1.29,0.78,nabisco
87,0,0,0,1,0,1.09,1.21,1.19,0.64,nabisco
87,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
87,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
87,0,0,0,0,0,1.09,1.19,1.29,0.78,nabisco
87,0,0,0,0,0,1.09,1.19,1.29,0.78,nabisco
87,0,1,0,0,0,0.79,1.21,1.09,0.78,nabisco
87,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
87,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
87,1,0,0,0,0,1.09,1.21,1.29,0.79,nabisco
87,1,0,0,0,0,1.09,1.09,1.09,0.96,nabisco
87,1,0,0,0,0,0.98,1.13,1.09,0.79,nabisco
87,1,0,0,0,0,1.09,1.13,1.09,0.96,nabisco
87,1,0,0,0,0,1.09,1.24,1.29,0.93,nabisco
87,1,0,0,0,0,1.09,1.21,1.09,0.92,nabisco
87,1,0,0,0,0,1.09,1.21,1.09,0.92,nabisco
87,1,1,0,0,0,0.89,1.21,0.99,0.86,nabisco
87,1,0,0,1,0,0.89,1.21,0.99,0.86,nabisco
87,1,0,1,0,0,0.89,1.20,1.29,0.96,nabisco
87,1,0,0,0,0,1.09,1.04,1.29,0.96,nabisco
87,1,0,0,0,0,1.09,1.25,0.99,0.82,nabisco
87,1,0,0,0,0,0.95,1.21,0.99,0.82,nabisco
87,1,0,0,0,0,0.95,1.21,0.99,0.82,nabisco
87,1,0,0,0,0,1.09,1.09,1.29,0.79,nabisco
87,0,0,0,0,0,1.09,1.21,1.29,0.72,nabisco
87,0,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
87,0,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
